"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12160","./18_18_DEG_001894.JPG","18_18_DEG_001894.JPG","816 kB","",2019-08-24 06:40:26,"2000x1500","","0",2.8,100,"","No Flash",3706
"12161","./18_18_DEG_001895.JPG","18_18_DEG_001895.JPG","817 kB","",2019-08-24 06:40:27,"2000x1500","","0",2.8,100,"","No Flash",3706
"12162","./18_18_DEG_001896.JPG","18_18_DEG_001896.JPG","815 kB","",2019-08-24 06:40:27,"2000x1500","","0",2.8,100,"","No Flash",3706
"12163","./21_40_WF_1108.JPG","21_40_WF_1108.JPG","752 kB","BTC5HDP",2019-08-24 07:27:39,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Fired",3707
"12164","./21_40_WF_1109.JPG","21_40_WF_1109.JPG","747 kB","BTC5HDP",2019-08-24 07:27:41,"2000x1111","42.0 mm","Jan-91",2.4,100,"Unknown (288)","Auto, Fired",3707
"12165","./21_40_WF_1110.JPG","21_40_WF_1110.JPG","742 kB","BTC5HDP",2019-08-24 07:27:43,"2000x1111","42.0 mm","Jan-95",2.4,100,"Unknown (288)","Auto, Fired",3707
"12166","./28_08_DEG_1549.JPG","28_08_DEG_1549.JPG","833 kB","BTC5HDP",2019-08-24 09:45:37,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire",3708
"12167","./28_08_DEG_1550.JPG","28_08_DEG_1550.JPG","832 kB","BTC5HDP",2019-08-24 09:45:40,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire",3708
"12168","./28_08_DEG_1551.JPG","28_08_DEG_1551.JPG","832 kB","BTC5HDP",2019-08-24 09:45:41,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire",3708
"12169","./28_08_DEG_1552.JPG","28_08_DEG_1552.JPG","833 kB","BTC5HDP",2019-08-24 09:47:00,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire",3709
